#t Tin
3600,738
4062.56,652.77
4394,633
4910.52,612.77
5528.46,603.115
5994.85,603.345
6262.661,601.118
6489.27,600.227
6777.682,599.336
7024.893,600.227
7272.103,601.118
7519.313,602.009
7766.524,602.009
8013.734,601.118
8260.944,601.118
8508.155,601.118
8755.365,601.118
9000,601.118
