"Time"	"convect"	"energy"	"energyRef"
2490	4.137777355148	186422.41126392	11208.411263923
2520	4.1208467291768	186545.55612156	11331.55612156
2550	4.1038739998044	186668.19861552	11454.198615518
2580	4.0868831356955	186790.34258724	11576.342587236
2610	4.0698977506022	186911.98653575	11697.986535753
2640	4.0529429954424	187033.11359437	11819.113594369
2670	4.0360408264815	187153.73724627	11939.737246266
2700	4.0192146708193	187273.86049336	12059.860493358
2730	4.002486966134	187393.48735517	12179.487355171
2760	3.9858794776967	187512.6159237	12298.615923701
2790	3.9694134598194	187631.25495032	12417.254950319
2820	3.9531093565286	187749.40893791	12535.408937914
2850	3.9369867705313	187867.07892952	12653.078929523
2880	3.9210645316985	187984.27436338	12770.274363383
2910	3.9053605096987	188100.99887741	12886.998877413
2940	3.8898917226789	188217.2586281	13003.258628099
2970	3.8746740698524	188333.06552137	13119.065521368
3000	3.8597225604527	188448.41899754	13234.41899754
3030	3.8450510062852	188563.33513469	13349.335134692
3060	3.8306724120957	188677.81988579	13463.819885789
3090	3.8165984543235	188791.8851317	13577.885131701
3120	3.8028392422302	188905.54199026	13691.541990264
3150	3.7894023657091	189018.78422943	13804.784229431
3180	3.7762937056618	189131.61970853	13917.619708528
3210	3.7635220532022	189244.08561938	14030.085619381
3240	3.751307544677	189356.13042445	14142.130424447
3270	3.73924165504	189467.7477359	14253.7477359
3300	3.7275235136846	189579.02224162	14365.02224162
3330	3.7161580806762	189689.93407474	14475.934074744
3360	3.7051485896398	189800.53220764	14586.532207642
3390	3.6944988226302	189910.79008004	14696.790080043
3420	3.6842056917528	190020.75094058	14806.750940575
3450	3.6742755359787	190130.40181632	14916.401816323
3480	3.6647022566542	190239.7625744	15025.762574399
3510	3.6554923790134	190348.8467471	15134.846747103
3540	3.6466395899746	190457.65665217	15243.656652169
3570	3.6381504235656	190566.21403842	15352.214038424
3600	3.6300205112421	190674.51213909	15460.512139092
3630	3.6222587883832	190782.58583543	15568.585835433
3660	3.6148718481718	190890.41950465	15676.419504655
3690	3.6078787337391	190998.0519698	15784.0519698
3720	3.6012728439036	191105.46435489	15891.464354886
3750	3.5950380732454	191212.70150731	15998.701507314
3780	3.5891407213707	191319.73984655	16105.73984655
3810	3.5835523113382	191426.62457817	16212.624578167
3840	3.5782356432429	191533.32776847	16319.327768467
3870	3.5731651031323	191639.88913266	16425.88913266
3900	3.5683071698193	191746.28879957	16532.288799571
3930	3.5636438519596	191852.55673934	16638.556739336
3960	3.5591462027846	191958.6769246	16744.676924601
3990	3.5548035292199	192064.67278252	16850.672782523
4020	3.5505898948516	192170.53202833	16956.532028325
4050	3.546501050754	192276.27274901	17062.272749011
4080	3.5425133687253	192381.88621855	17167.886218555
4110	3.5386270225047	192487.38284414	17273.382844143
4140	3.5348202208483	192592.76623639	17378.766236387
4170	3.5310960683816	192698.02547965	17484.025479647
4200	3.5274353772877	192803.18718722	17589.187187225
4230	3.5238409387221	192908.22092902	17694.220929015
4260	3.5202982271297	193013.16720906	17799.167209058
4290	3.5168073925825	193117.9828303	17903.982830304
4320	3.5133603924006	193222.71340525	18008.713405251
4350	3.5099512451871	193327.31998786	18113.319987856
4380	3.5065807297892	193431.84383756	18217.843837565
4410	3.503235707089	193536.24524499	18322.245244985
4440	3.4999253184695	193640.5591882	18426.559188203
4470	3.496629760557	193744.76590101	18530.765901009
4500	3.4933637345239	193848.87113579	18634.871135788
4530	3.4901063975687	193952.88468335	18738.884683349
4560	3.4868701828804	194056.78655198	18842.786551978
4590	3.4836408318936	194160.60736774	18946.607367735
4620	3.4804216870857	194264.30953033	19050.309530328
4650	3.4772115844517	194367.93438084	19153.934380839
4680	3.4739984999974	194471.44207835	19257.442078349
4710	3.4707970036584	194574.86653701	19360.866537007
4740	3.467582950334	194678.18490867	19464.184908666
4770	3.4643778483653	194781.40259359	19567.402593593
4800	3.4611572938208	194884.5375452	19670.537545195
4830	3.4579357882207	194987.55430847	19773.554308467
4860	3.4547043926353	195090.49177285	19876.491772855
4890	3.4514556039762	195193.30994864	19979.309948638
4920	3.4482050951611	195296.0479618	20082.047961795
4950	3.4449242733508	195398.67431783	20184.674317833
4980	3.4416414016431	195501.20237416	20287.202374162
5010	3.4383264580895	195603.63912574	20389.639125744
5040	3.4349959766109	195705.95803915	20491.958039154
5070	3.4316450761411	195808.19521325	20594.195213249
5100	3.4282566148907	195910.31213208	20696.312132083
5130	3.4248592609306	196012.3359146	20798.335914603
5160	3.4214126508128	196114.25055776	20900.250557756
5190	3.4179493705549	196216.05667833	21002.056678331
5220	3.4144459436045	196317.77210328	21103.772103283
5250	3.4109006423944	196419.35913837	21205.359138374
5280	3.4073354663698	196520.85621333	21306.856213332
5310	3.4037053525453	196622.23120398	21408.23120398
5340	3.4000550547967	196723.49743375	21509.497433753
5370	3.396347328282	196824.66205871	21610.662058713
5400	3.3925880495323	196925.69477534	21711.694775337
5430	3.3887987800707	197026.63440775	21812.634407753
5460	3.3849287640461	197127.4390034	21913.439003397
5490	3.3810301996253	197228.13138353	22014.131383527
5520	3.3770592510369	197328.71279264	22114.712792642
5550	3.3730212571014	197429.156016	22215.156016004
5580	3.3689474314171	197529.49249316	22315.492493155
5610	3.3647706669653	197629.69147114	22415.691471143
5640	3.3605529558366	197729.76418554	22515.76418554
5670	3.3562558058688	197829.72054067	22615.720540673
5700	3.3518615826788	197929.52254604	22715.522546039
5730	3.3474289779615	198029.21216025	22815.212160249
5760	3.3428738275882	198128.75485681	22914.754856812
5790	3.3382481216519	198228.15099413	23014.150994127
5820	3.3335483142144	198327.4251709	23113.425170902
5850	3.3287121178087	198426.53413953	23212.534139534
5880	3.3238247020511	198525.50509972	23311.505099715
5910	3.3188085850137	198624.33303476	23410.333034764
5940	3.3136689998631	198722.98620343	23508.986203426
5970	3.3084708967263	198821.50468865	23607.504688649
6000	3.3030978166235	198919.84980285	23705.849802847
6030	3.2976258588027	199018.02784712	23804.027847119
6060	3.2920556702555	199116.05485726	23902.054857264
6090	3.2862875292501	199213.89022561	23999.890225615
6120	3.2804392704127	199311.55878472	24097.55878472
6150	3.2744349808024	199409.05272259	24195.052722594
6180	3.268229093308	199506.34420876	24292.344208763
6210	3.2619452493036	199603.46440664	24389.464406644
6240	3.2554454547753	199700.38304162	24486.383041616
6270	3.2487495343347	199797.0906308	24583.090630804
6300	3.241958961754	199893.61243173	24679.612431733
6330	3.234898139324	199989.91120416	24775.911204161
6360	3.2276471086674	200085.9883896	24871.988389603
6390	3.2202688674934	200181.86198024	24967.86198024
6420	3.2125726334383	200277.48729879	25063.487298792
6450	3.2046855536598	200372.87689096	25158.876890958
6480	3.1966297689433	200468.03971065	25254.039710655
6510	3.1882101825165	200562.93118638	25348.931186375
6540	3.1795882633407	200657.57009364	25443.570093637
6570	3.170755155131	200751.95765275	25537.957652753
6600	3.1615078937058	200846.04616767	25632.046167674
6630	3.1520326425152	200939.86077367	25725.860773674
6660	3.1423105418832	201033.39548831	25819.395488314
6690	3.1321152621114	201126.61047254	25912.610472538
6720	3.1216483346925	201219.52742338	26005.527423379
6750	3.110912878081	201312.1417169	26098.141716898
6780	3.0996355134729	201404.40961732	26190.409617324
6810	3.0880154953816	201496.34328788	26282.343287885
6840	3.0761203390544	201587.94145438	26373.941454384
6870	3.0636121370523	201679.15567929	26465.155679292
6900	3.0506510632253	201769.99884081	26555.998840813
6930	3.0374096971223	201860.4653631	26646.465363104
6960	3.0235102083096	201950.51284295	26736.512842945
6990	3.0089984826833	202040.13618282	26826.136182824
7020	2.9941602360105	202129.33999174	26915.339991745
7050	2.9786898217788	202218.08376855	27004.083768546
7080	2.9624058710569	202306.34347205	27092.343472055
7110	2.9456414488267	202394.12910176	27180.12910176
7140	2.9283536055086	202481.41066229	27267.410662292
7170	2.9100869453925	202568.14292179	27354.142921789
7200	2.8910441546953	202654.33096792	27440.330967925
7230	2.8714868011991	202739.95689294	27525.956892939
7260	2.8510225948865	202824.97744847	27610.977448469
7290	2.8294157409961	202909.35941599	27695.359415986
7320	2.8069358271157	202993.10148623	27779.101486227
7350	2.7837334840316	203076.17189094	27862.171890938
7380	2.7593457899851	203158.51860153	27944.518601529
7410	2.7335417199701	203240.11284738	28026.11284738
7440	2.7065345494971	203320.93394652	28106.933946519
7470	2.6784357517807	203400.9441954	28186.944195404
7500	2.6480797564861	203480.13509763	28266.135097632
7530	2.6168036803789	203558.46814093	28344.468140933
7560	2.583619746829	203635.84077966	28421.840779664
7590	2.5484616896344	203712.20507493	28498.20507493
7620	2.5111446902577	203787.49948915	28573.499489146
7650	2.4713552270084	203861.65317454	28647.653174542
7680	2.42862890794	203934.58581548	28720.585815477
7710	2.382409829461	204006.1992382	28792.199238199
7740	2.3317198402331	204076.39494365	28862.394943648
7770	2.2743607687208	204145.01724134	28931.017241339
7800	2.2060183761788	204211.89392048	28997.89392048
7830	2.1178595772203	204276.40116792	29062.401167925
7860	2.0311866450867	204338.11103206	29124.111032065
7890	1.9491075003645	204397.31467416	29183.314674165
7920	1.8713048461026	204454.14140579	29240.141405794
7950	1.7974914831836	204508.71417852	29294.71417852
7980	1.7273967593436	204561.14668373	29347.146683731
8010	1.6607820252663	204611.54780466	29397.547804662
8040	1.5974250039625	204660.01604502	29446.016045024
8070	1.5371210893757	204706.64695747	29492.646957474
8100	1.479681717137	204751.5243414	29537.524341399
8130	1.4249327381565	204794.7365245	29580.736524496
8160	1.3727129165495	204836.35779158	29622.357791579
8190	1.3228729843172	204876.45917114	29662.459171144
8220	1.2752743432376	204915.11352336	29701.113523364
8250	1.2297882424798	204952.38159897	29738.381598971
8280	1.1862949781989	204988.32811733	29774.328117332
8310	1.1446831548302	205023.00777446	29809.007774455
8340	1.1048488368409	205056.47582604	29842.475826041
8370	1.0666951419243	205088.7846276	29874.784627599
8400	1.0301315904267	205119.98154843	29905.981548434
8430	0.99507363807609	205150.11395782	29936.113957821
8460	0.96144218033158	205179.22255977	29965.222559767
8490	0.92916342157001	205207.35319717	29993.353197168
8520	0.89816809172617	205234.54148601	30020.541486014
8550	0.86839134977921	205260.82380552	30046.823805519
8580	0.83977234612097	205286.23994384	30072.239943843
8610	0.81225400063515	205310.82119219	30096.82119219
8640	0.78578266435531	205334.59731537	30120.597315369
8670	0.76030798521458	205357.60021514	30143.60021514
8700	0.73578257271867	205379.8616915	30165.8616915
8730	0.7121619393068	205401.40550542	30187.405505421
8760	0.68940412660677	205422.25943738	30208.259437384
8790	0.66746957961899	205442.44821507	30228.448215068
8820	0.64632114635392	205461.99626088	30247.996260876
8850	0.62592373660231	205480.92657257	30266.926572573
8880	0.60624421507796	205499.26021448	30285.260214477
8910	0.58725132431462	205517.01870884	30303.018708835
8940	0.56891551863973	205534.22062684	30320.220626843
8970	0.55120887840895	205550.88713458	30336.887134585
9000	0.53410499059396	205567.03542951	30353.035429505
9030	0.51757887904299	205582.6840828	30368.684082804
9060	0.50160684877598	205597.84901992	30383.849019917
9090	0.48616648279647	205612.54458901	30398.544589012
9120	0.4712365166723	205626.7908368	30412.790836804
9150	0.45679677986874	205640.5987025	30426.5987025
9180	0.4428281114418	205653.9842133	30439.984213302
9210	0.42931232817084	205666.96120856	30452.961208564
9240	0.41623213609597	205679.54154333	30465.54154333
9270	0.4035710762106	205691.73982016	30477.739820164
9300	0.3913135345281	205703.56636771	30489.566367706
9330	0.37944456719853	205715.03543235	30501.035432352
9360	0.36795000491765	205726.15586723	30512.155867226
9390	0.35681630087751	205736.94029057	30522.94029057
9420	0.34603053747545	205747.39770814	30533.39770814
9450	0.33558039840237	205757.5394153	30543.539415303
9480	0.32545409081343	205767.37416341	30553.374163411
9510	0.31564039444531	205776.91324783	30562.913247832
9540	0.30612851902475	205786.16506377	30572.165063765
9570	0.29690817669014	205795.13693793	30581.136937928
9600	0.28796951017473	205803.84016568	30589.840165684
9630	0.27930308364125	205812.28034383	30598.280343826
9660	0.27089984636931	205820.46876773	30606.468767727
9690	0.2627511097477	205828.40726906	30614.40726906
9720	0.25484855449399	205836.10897486	30622.108974862
9750	0.24718418232551	205843.57876962	30629.578769621
9780	0.23975031677156	205850.82448885	30636.824488853
9810	0.23253957397204	205857.85167848	30643.851678478
9840	0.22554485152927	205864.66583354	30650.66583354
9870	0.21875933823466	205871.27733355	30657.277333552
9900	0.21217644640566	205877.68974012	30663.689740118
9930	0.20578985367855	205883.90859916	30669.908599161
9960	0.19959346777729	205889.94011804	30675.940118038
9990	0.19358140280283	205895.78902859	30681.789028592
10020	0.18774800142133	205901.46418394	30687.46418394
10050	0.18208780075203	205906.9657876	30692.965787605
10080	0.17659552652915	205912.30401558	30698.304015581
10110	0.17126608410266	205917.48069956	30703.480699557
10140	0.1660945484276	205922.49884145	30708.498841449
10170	0.16107619227711	205927.36714174	30713.367141737
10200	0.15620641063504	205932.0887041	30718.0887041
10230	0.15148074776838	205936.6641391	30722.664139101
10260	0.14689495370963	205941.1057597	30727.105759698
10290	0.14244483440638	205945.41000429	30731.410004289
10320	0.13812639020917	205949.585726	30735.585726001
10350	0.1339357318091	205953.63312835	30739.633128346
10380	0.12986909215115	205957.55724845	30743.557248449
10410	0.12592282667961	205961.36439543	30747.364395432
10440	0.12209339763213	205965.05283937	30751.05283937
10470	0.11837738429087	205968.63148426	30754.631484264
10500	0.11477146597088	205972.1001266	30758.100126595
10530	0.11127242867576	205975.46471932	30761.464719325
10560	0.10787715203517	205978.72404133	30764.724041332
10590	0.10458262359756	205981.8857755	30767.885775498
10620	0.10138589784446	205984.95088853	30770.950888535
10650	0.09828412669925	205987.92146654	30773.921466539
10680	0.095274567770375	205990.80066405	30776.800664054
10710	0.092354523252163	205993.59224621	30779.59224621
10740	0.089521413106929	205996.29931668	30782.299316684
10770	0.086772696866718	205998.92248603	30784.922486033
10800	0.084105931332833	206001.46490883	30787.464908826
10830	0.081518743157909	206003.92923081	30789.92923081
10860	0.07900881324073	206006.31733455	30792.317334555
10890	0.076573918307792	206008.63252726	30794.632527258
10920	0.074211863953322	206010.87623356	30796.876233561
10950	0.071920542957783	206013.05003074	30799.050030741
10980	0.069697903354957	206015.15732776	30801.15732776
11010	0.06754194502384	206017.1997019	30803.199701896
11040	0.065450731765984	206019.17837427	30805.178374269
11070	0.063422386511627	206021.09553272	30807.095532724
11100	0.061455073853604	206022.95397566	30808.953975655
11130	0.059547023900001	206024.75380483	30810.753804828
11160	0.057696502330099	206026.49959943	30812.499599433
11190	0.055901840287805	206028.18769612	30814.187696119
11220	0.05416140274682	206029.82603217	30815.826032168
11250	0.052473606332249	206031.41348821	30817.413488214
11280	0.050836926183729	206032.9502169	30818.950216896
11310	0.049249839063969	206034.43967806	30820.439678059
11340	0.047710927971623	206035.88126114	30821.88126114
11370	0.046218755139186	206037.2786295	30823.278629503
11400	0.044771955229266	206038.63376746	30824.633767461
11430	0.04336920557069	206039.94499598	30825.944995975
11460	0.042009200205748	206041.21643633	30827.21643633
11490	0.040690682083763	206042.44508661	30828.445086611
11520	0.03941243836632	206043.6375612	30829.637561204
11550	0.038173269754225	206044.7923846	30830.792384599
11580	0.036972035187022	206045.90879359	30831.908793589
11610	0.035807601860261	206046.99263938	30832.992639382
11640	0.034678883348702	206048.04188677	30834.041886774
11670	0.033584820784829	206049.05811304	30835.058113043
11700	0.032524386594429	206050.04126731	30836.041267313
11730	0.031496583434171	206050.99475854	30836.99475854
11760	0.030500443262977	206051.91644977	30837.916449767
11790	0.029535016838697	206052.80812179	30838.808121792
11820	0.028599390378033	206053.67455734	30839.674557337
11850	0.027692676428877	206054.51280537	30840.512805367
11880	0.026814008889938	206055.32444315	30841.324443149
11910	0.025962547896058	206056.10799517	30842.10799517
11940	0.025137477479962	206056.8694144	30842.869414397
11970	0.024338011009986	206057.60463042	30843.604630416
12000	0.023563372576725	206058.31745924	30844.317459236
12030	0.022812813802347	206059.00800262	30845.008002619
12060	0.022085619096349	206059.67702376	30845.67702376
12090	0.021381075659798	206060.32299626	30846.322996259
12120	0.020698501426099	206060.9490238	30846.9490238
12150	0.020037243383466	206061.55434318	30847.554343179
12180	0.019396630630198	206062.1422616	30848.142261596
12210	0.018776062274561	206062.70911569	30848.709115692
12240	0.018174917297076	206063.25973907	30849.259739071
12270	0.017592606681546	206063.79097717	30849.790977167
12300	0.017028561410171	206064.3060863	30850.3060863
12330	0.016482219786863	206064.80557528	30850.80557528
12360	0.015953050105654	206065.28735801	30851.287358013
12390	0.015440517814561	206065.7549961	30851.754996104
12420	0.01494411607645	206066.20630172	30852.20630172
12450	0.014463360616019	206066.64544702	30852.645447017
12480	0.013997765125732	206067.06785279	30853.067852789
12510	0.013546861811752	206067.4779456	30853.4779456
12540	0.013110206415877	206067.87353762	30853.873537615
12570	0.012687356883812	206068.25829219	30854.258292186
12600	0.012277884778256	206068.62910564	30854.629105638
12630	0.011881383825333	206068.98811493	30854.988114931
12660	0.011497447476605	206069.33664294	30855.336642939
12690	0.011125696911603	206069.67285799	30855.67285799
12720	0.010765741036073	206069.99930408	30855.999304083
12750	0.010417234931451	206070.31445481	30856.314454812
12780	0.010079803793	206070.61937866	30856.619378663
12810	0.0097531118114438	206070.91499147	30856.914991472
12840	0.0094368319577349	206071.19991948	30857.199919478
12870	0.0091306257421113	206071.47685933	30857.476859328
12900	0.0088341947772795	206071.7430635	30857.743063497
12930	0.0085472252056947	206072.00199183	30858.001991826
12960	0.0082694259947452	206072.25211791	30858.252117914
12990	0.008000503537282	206072.49415408	30858.494154082
13020	0.0077401944081722	206072.72952497	30858.729524968
13050	0.0074882175894595	206072.95548306	30858.955483055
13080	0.0072443158331032	206073.17431794	30859.174317945
13110	0.0070082253140394	206073.38664019	30859.38664019
13140	0.0067797265509404	206073.5916866	30859.591686597
13170	0.0065585507184396	206073.79006773	30859.790067725
13200	0.0063444884695201	206073.98244501	30859.982445009
13230	0.0061373089978036	206074.1687167	30860.168716697
13260	0.0059368042110137	206074.34837398	30860.348373982
13290	0.0057427453854263	206074.52121335	30860.521213349
13320	0.0055549443139767	206074.68906647	30860.689066473
13350	0.0053731976980564	206074.85172984	30860.851729835
13380	0.005197313065952	206075.00991576	30861.009915761
13410	0.0050271083800702	206075.16077497	30861.16077497
13440	0.004862400423827	206075.31010777	30861.310107772
13470	0.0047030147063418	206075.4512489	30861.451248899
13500	0.0045487862575693	206075.58898106	30861.588981062
13530	0.0043995503653273	206075.72213402	30861.722134025
13560	0.0042551509157263	206075.85070779	30861.850707789
13590	0.004115424926084	206075.97561819	30861.975618195
13620	0.0039802312009988	206076.095695	30862.095695002
13650	0.0038494201335308	206076.21256636	30862.212566363
13680	0.0037228528169828	206076.32379005	30862.323790048
13710	0.0036004042809851	206076.43445405	30862.434454052
13740	0.0034819280123781	206076.5394195	30862.539419495
13770	0.0033673050012498	206076.64087422	30862.640874218
13800	0.0032564100701326	206076.73953054	30862.739530539
13830	0.0031491307466262	206076.83487966	30862.834879665
13860	0.0030453382216292	206076.92743039	30862.927430387
13890	0.0029449354244356	206077.01662303	30863.016623029
13920	0.002847798871623	206077.10332255	30863.103322553
13950	0.0027538259302165	206077.1859008	30863.185900796
13980	0.0026629300332724	206077.26700352	30863.267003518
14010	0.0025749940813627	206077.3446464	30863.344646402
14040	0.0024899398794306	206077.4186768	30863.418676804
14070	0.0024076602357009	206077.49265633	30863.492656327
14100	0.0023280696584561	206077.56281985	30863.56281985
14130	0.0022510856410247	206077.63191489	30863.631914893
14160	0.002176620699625	206077.69688865	30863.696888653
14190	0.0021045909022348	206077.76059042	30863.760590416
14220	0.0020349274547064	206077.82235874	30863.822358739
14250	0.0019675341387996	206077.88214274	30863.882142741
14280	0.0019023692084612	206077.94045122	30863.940451224
14310	0.0018393302906492	206077.99514722	30863.995147223
14340	0.0017783677617975	206078.04826594	30864.048265944
14370	0.0017193957675152	206078.10036707	30864.100367068
14400	0.0016623674978608	206078.15114531	30864.151145309
14430	0.0016072140931471	206078.19993923	30864.199939233
14460	0.0015538732395321	206078.24715587	30864.247155874
14490	0.0015022855029741	206078.29182852	30864.291828515
14520	0.0014523964325856	206078.33680643	30864.336806433
14550	0.0014041462097706	206078.37929124	30864.379291238
14580	0.0013574912938711	206078.42030052	30864.420300518
14610	0.0013123692515926	206078.45968164	30864.459681641
14640	0.0012687850147014	206078.49885924	30864.498859241
14670	0.001226564084588	206078.53478052	30864.534780523
14700	0.0011857327669132	206078.57105796	30864.571057963
14730	0.0011462715402459	206078.60616516	30864.606165165
14760	0.0011081643924322	206078.63954245	30864.639542448
14790	0.0010712198016613	206078.67159685	30864.671596848
14820	0.0010355714816034	206078.70349861	30864.703498607
14850	0.0010011106113081	206078.73341605	30864.733416048
14880	0.00096771232677568	206078.76343525	30864.763435249
14910	0.00093550684835713	206078.79111397	30864.79111397
14940	0.00090426998394118	206078.81838565	30864.818385652
14970	0.00087416592914128	206078.84555557	30864.845555573
15000	0.00084499858738781	206078.87038501	30864.870385012
