"Time"	"convect"	"energy"	"energyRef"
4890	2.3327053071956	185218.45460084	20861.545399161
4920	2.3063778303182	185149.39599403	20930.604005973
4950	2.2807579457877	185081.10318199	20998.89681801
4980	2.2563501379623	185013.59364195	21066.406358051
5010	2.2321939697992	184946.83748204	21133.162517959
5040	2.2087580445279	184880.78135466	21199.21864534
5070	2.1860477496707	184815.40648502	21264.593514978
5100	2.1640635995073	184750.69005341	21329.309946589
5130	2.1428050570773	184686.61206397	21393.387936032
5160	2.1222693543621	184623.14908644	21456.85091356
5190	2.1024527352751	184560.28056524	21519.719434761
5220	2.0833494737183	184497.98749667	21582.012503334
5250	2.0649532662597	184436.24673044	21643.753269557
5280	2.0472557553214	184375.03969538	21704.960304616
5310	2.0302480649944	184314.34326646	21765.656733544
5340	2.0139194623237	184254.13917772	21825.860822284
5370	1.9982592017055	184194.40710258	21885.592897421
5400	1.9832547987014	184135.12928387	21944.870716129
5430	1.9688935584311	184076.2839195	22003.716080503
5460	1.9551615402661	184017.85327787	22062.146722132
5490	1.9420446870025	183959.81995806	22120.180041937
5520	1.9295281109277	183902.16816188	22177.831838122
5550	1.917596838393	183844.87819886	22235.121801138
5580	1.906235545335	183787.93210828	22292.067891722
5610	1.8954287650319	183731.31686482	22348.683135181
5640	1.8851606840759	183675.01188767	22404.988112326
5670	1.8754156492897	183619.00287958	22460.997120419
5700	1.866177658657	183563.27808718	22516.721912817
5730	1.8574310149109	183507.81715849	22572.182841513
5760	1.8491599574531	183452.60900165	22627.390998353
5790	1.841348783112	183397.63952286	22682.360477144
5820	1.8339824970943	183342.89503539	22737.104964614
5850	1.8270456049487	183288.36454922	22791.635450776
5880	1.8205237779907	183234.03170653	22845.968293473
5910	1.8144024641181	183179.88689092	22900.113109082
5940	1.8086682690915	183125.91901059	22954.080989414
5970	1.8033077418782	183072.11725354	23007.88274646
6000	1.798308706856	183018.4661521	23061.533847902
6030	1.7936595050259	182964.9612034	23115.038796599
6060	1.789350012182	182911.58879714	23168.411202855
6090	1.7853720338293	182858.33908796	23221.660912038
6120	1.7817182696563	182805.20393517	23274.796064831
6150	1.7783862282331	182752.17306108	23327.826938922
6180	1.7753776205225	182699.23814667	23380.761853325
6210	1.7727056827319	182646.38497106	23433.615028939
6240	1.7704355956254	182593.60959105	23486.390408949
6270	1.7685673704128	182540.89595384	23539.104046163
6300	1.7669395774591	182488.23113593	23591.768864067
6330	1.7654518446024	182435.61401804	23644.38598196
6360	1.7640536593667	182383.04004628	23696.959953715
6390	1.7627158894098	182330.50677858	23749.493221423
6420	1.7614210085536	182278.01294293	23801.987057069
6450	1.7601564679383	182225.55708916	23854.442910839
6480	1.75891393507	182173.14043842	23906.859561582
6510	1.757686655228	182120.75869134	23959.24130866
6540	1.7564697577574	182068.41609635	24011.583903648
6570	1.7552590878913	182016.109906	24063.890094001
6600	1.7540513565516	181963.8371439	24116.162856098
6630	1.7528437139027	181911.60455162	24168.395448381
6660	1.7516337693149	181859.40711744	24220.592882563
6690	1.7504195072282	181807.24634238	24272.753657617
6720	1.7491987925909	181755.12291318	24324.877086824
6750	1.7479702993643	181703.03492183	24376.965078169
6780	1.746732054269	181650.98575196	24429.014248037
6810	1.7454831091297	181598.97341915	24481.026580855
6840	1.7442215927378	181546.99825425	24533.00174575
6870	1.7429468094167	181495.06264867	24584.937351325
6900	1.7416569813752	181443.16349862	24636.836501381
6930	1.7403515621555	181391.30477284	24688.695227164
6960	1.7390287854619	181339.48667472	24740.513325278
6990	1.7376882331563	181287.70673652	24792.293263484
7020	1.7363282073558	181235.96974106	24844.030258941
7050	1.7349482455131	181184.27156698	24895.72843302
7080	1.7335467686979	181132.61580139	24947.384198608
7110	1.7321232595373	181081.00302953	24998.996970468
7140	1.7306761761241	181029.43208104	25050.567918964
7170	1.7292050319988	180977.90738253	25102.092617473
7200	1.7277082850829	180926.4260338	25153.573966199
7230	1.7261853221273	180874.98887427	25205.011125735
7260	1.7246347330159	180823.60007613	25256.399923872
7290	1.7230558239982	180772.25656098	25307.743439017
7320	1.7214471676056	180720.96133078	25359.038669216
7350	1.7198079885273	180669.71512339	25410.284876608
7380	1.7181368991938	180618.51730271	25461.48269729
7410	1.7164330255118	180567.37064208	25512.629357924
7440	1.7146950325392	180516.27755816	25563.722441843
7470	1.7129218809903	180465.23550694	25614.764493062
7500	1.7111123006972	180414.24624394	25665.753756056
7530	1.7092652275127	180363.31322871	25716.686771288
7560	1.7073793666064	180312.4364106	25767.563589399
7590	1.7054535339661	180261.6152298	25818.384770203
7620	1.7034865814369	180210.85202683	25869.147973167
7650	1.7014774789183	180160.14809913	25919.851900868
7680	1.6994253440499	180109.50838201	25970.491617994
7710	1.6973291750344	180058.92819451	26021.071805492
7740	1.6951881540127	180008.41112357	26071.588876428
7770	1.6930012892451	179957.96032374	26122.039676259
7800	1.6907676745755	179907.57526063	26172.424739375
7830	1.688486225804	179857.25646868	26222.743531316
7860	1.6861560333192	179807.00819621	26272.991803789
7890	1.683776020685	179756.82947685	26323.170523146
7920	1.6813451483173	179706.72504241	26373.274957594
7950	1.6788622899489	179656.68942314	26423.310576864
7980	1.6763263606663	179606.73208297	26473.267917032
8010	1.6737363263062	179556.85096092	26523.149039084
8040	1.6710909269594	179507.04855032	26572.951449683
8070	1.668389020102	179457.32609761	26622.673902391
8100	1.6656293196728	179407.68556168	26672.314438316
8130	1.6628108112585	179358.12757853	26721.872421466
8160	1.6599319520889	179308.6556079	26771.344392097
8190	1.6569917151084	179259.26832689	26820.731673112
8220	1.6539884251837	179209.97250239	26870.02749761
8250	1.6509213067647	179160.76655735	26919.233442654
8280	1.6477882270287	179111.65415494	26968.34584506
8310	1.6445885824257	179062.63476131	27017.365238687
8340	1.6413200328095	179013.7123959	27066.2876041
8370	1.6379821206389	178964.88975528	27115.110244721
8400	1.6345721841372	178916.16709403	27163.832905973
8430	1.6310898841348	178867.54868576	27212.451314242
8460	1.6275322826815	178819.03526845	27260.964731548
8490	1.6238993480044	178770.62834293	27309.371657069
8520	1.6201876346613	178722.3313182	27357.6686818
8550	1.6163973014229	178674.14612765	27405.853872346
8580	1.6125245513443	178626.07615476	27453.923845242
8610	1.6085699791858	178578.1223916	27501.877608404
8640	1.6045291663433	178530.28969718	27549.710302824
8670	1.6004028719546	178482.57677417	27597.423225829
8700	1.5961863869131	178434.98982988	27645.01017012
8730	1.5918808655204	178387.52922084	27692.470779165
8760	1.5874809163937	178340.20054365	27739.799456354
8790	1.5829879594358	178293.0034677	27786.996532302
8820	1.5783962300045	178245.94343716	27834.056562844
8850	1.5737075104571	178199.02014657	27880.979853428
8880	1.568915411079	178152.2396254	27927.760374602
8910	1.5640217842665	178105.60296743	27974.397032572
8940	1.5590201946906	178059.11475194	28020.885248062
8970	1.5539125198388	178012.77826062	28067.221739383
9000	1.548691893011	177966.59428211	28113.405717889
9030	1.5433600442531	177920.56904916	28159.430950844
9060	1.5379103202832	177874.70446972	28205.295530277
9090	1.5323441152057	177829.00527546	28250.994724536
9120	1.5266546056543	177783.47235695	28296.527643053
9150	1.5208428142274	177738.11354959	28341.886450413
9180	1.5149024515477	177692.928243	28387.071757005
9210	1.5088336157662	177647.92399307	28432.076006926
9240	1.5026304082213	177603.1028093	28476.897190697
9270	1.4962919879045	177558.46779566	28521.532204338
9300	1.4898135588626	177514.02470128	28565.975298722
9330	1.4831926559889	177469.7774186	28610.222581403
9360	1.4764254615721	177425.72963638	28654.270363616
9390	1.469507936435	177381.88832515	28698.111674854
9420	1.4624379794386	177338.25358668	28741.746413324
9450	1.4552092225358	177294.83310373	28785.166896273
9480	1.447821045059	177251.63092126	28828.369078743
9510	1.4402650885717	177208.65245782	28871.347542176
9540	1.4325425988561	177165.90300517	28914.096994834
9570	1.4246426463443	177123.38587032	28956.614129684
9600	1.4165679072061	177081.10616711	28998.89383289
9630	1.4083056733865	177039.07114582	29040.928854182
9660	1.399859903344	176997.28650502	29082.713494979
9690	1.3912159404914	176955.75705294	29124.242947063
9720	1.3823777576693	176914.48716504	29165.512834963
9750	1.3733308825428	176873.48513494	29206.514865064
9780	1.3640778379721	176832.75742426	29247.242575744
9810	1.3546047161309	176792.30866314	29287.691336856
9840	1.3449113473511	176752.14648349	29327.85351651
9870	1.3349865182766	176712.27576979	29367.724230214
9900	1.3248255938884	176672.7064943	29407.293505698
9930	1.3144203982213	176633.44341454	29446.556585457
9960	1.3037607965813	176594.49655372	29485.503446279
9990	1.2928436292446	176555.8702624	29524.129737601
10020	1.2816514997305	176517.57494557	29562.425054432
10050	1.2701853084811	176479.61866761	29600.381332393
10080	1.2580300123826	176441.9810258	29638.018974198
10110	1.2459574979782	176404.69715255	29675.302847451
10140	1.2335662861855	176367.77786003	29712.222139972
10170	1.2208519172893	176331.23388381	29748.766116192
10200	1.2077967355964	176295.07417883	29784.925821172
10230	1.1943841000863	176259.3107527	29820.689247302
10260	1.1806051363191	176223.95276382	29856.04723618
10290	1.1664297219128	176189.01229609	29890.987703906
10320	1.1518538905547	176154.50247647	29925.497523531
10350	1.1368417139461	176120.43393885	29959.566061154
10380	1.1213782477406	176086.81950501	29993.180494991
10410	1.1054370719656	176053.67520232	30026.324797677
10440	1.0889801765883	176021.01303861	30058.986961385
10470	1.0719899712651	175988.85168674	30091.148313264
10500	1.0544163802124	175957.20501154	30122.79498846
10530	1.036220550378	175926.09168588	30153.908314119
10560	1.01736426981	175895.53173106	30184.468268941
10590	0.99777935971671	175865.54638943	30214.453610566
10620	0.97740802407924	175836.15586029	30243.844139708
10650	0.95618408282873	175807.38520192	30272.61479808
10680	0.93401094359236	175779.26132982	30300.738670184
10710	0.91078371550812	175751.81558611	30328.184413887
10740	0.8863828258427	175725.07755785	30354.922442155
10770	0.86065844731575	175699.08558304	30380.914416965
10800	0.83341369809879	175673.88303685	30406.11696315
10830	0.80403886476471	175649.50983465	30430.490165349
10860	0.77295949273988	175626.02471732	30453.975282682
10890	0.73945949711992	175603.50143529	30476.498564713
10920	0.70319513605241	175582.02045538	30497.97954462
10950	0.66440258316648	175561.67145395	30518.328546049
10980	0.62585059498492	175542.50398822	30537.49601178
11010	0.58963755530997	175524.45015876	30555.549841237
11040	0.55568318056623	175507.4380721	30572.561927903
11070	0.52382818112313	175491.40359395	30588.596406046
11100	0.4939262259872	175476.28503231	30603.714967694
11130	0.46584462283346	175462.02758938	30617.972410622
11160	0.43946101568271	175448.579393	30631.420607005
11190	0.41466298427747	175435.89213258	30644.107867417
11220	0.39134654096604	175423.91800637	30656.081993634
11250	0.36941547623376	175412.61608138	30667.383918622
11280	0.34878062542682	175401.94639137	30678.053608628
11310	0.32935931984821	175391.87232818	30688.127671824
11340	0.31107476738592	175382.35738538	30697.642614616
11370	0.29385559415389	175373.37022091	30706.629779091
11400	0.27763541095597	175364.87926371	30715.120736291
11430	0.26235228415069	175356.85632625	30723.143673747
11460	0.24794853352631	175349.27446758	30730.725532419
11490	0.23437048369728	175342.10916352	30737.890836476
11520	0.22156794278286	175335.3345416	30744.665458396
11550	0.20949402987142	175328.92999541	30751.070004591
11580	0.19810494109245	175322.8734939	30757.126506098
11610	0.18735969785857	175317.14598252	30762.854017481
11640	0.17721996011249	175311.7291699	30768.270830103
11670	0.16764985615559	175306.60494275	30773.395057248
11700	0.15861576340806	175301.75742652	30778.242573479
11730	0.15008621890151	175297.16962728	30782.830372718
11760	0.14203169504012	175292.82915576	30787.170844243
11790	0.13442452833113	175288.72011194	30791.279888062
11820	0.12723874381066	175284.83221807	30795.167781934
11850	0.12044998392563	175281.15160934	30798.84839066
11880	0.11403536513529	175277.66846592	30802.331534081
11910	0.10797341923695	175274.36805804	30805.631941961
11940	0.10224396297602	175271.2454249	30808.754575097
11970	0.096828021464061	175268.2859385	30811.714061498
12000	0.091707793677333	175265.48540124	30814.51459876
12030	0.086866499499125	175262.83066064	30817.169339364
12060	0.082288378662218	175260.31680677	30819.683193231
12090	0.077958616255721	175257.93587692	30822.064123082
12120	0.073863237180608	175255.67990836	30824.32009164
12150	0.069989126510315	175253.54159981	30826.458400186
12180	0.066323910206274	175251.516194	30828.483805999
12210	0.062855938390387	175249.59715284	30830.402847157
12240	0.059574252897904	175247.77646273	30832.223537267
12270	0.056468522409104	175246.05244463	30833.947555366
12300	0.053529004581474	175244.41716127	30835.582838731
12330	0.050746530660265	175242.86755983	30837.132440172
12360	0.048112448333355	175241.39888304	30838.601116961
12390	0.04561859949315	175240.00571218	30839.994287824
12420	0.043257300225591	175238.68479092	30841.315209078
12450	0.041021301020137	175237.43291384	30842.567086164
12480	0.038903753011757	175236.24405164	30843.755948364
12510	0.036898203016497	175235.11815344	30844.881846559
12540	0.034998564975498	175234.04883382	30845.951166185
12570	0.033199085272273	175233.0358638	30846.964136205
12600	0.031494343321214	175232.0743589	30847.925641101
12630	0.029879213584422	175231.16169881	30848.838301191
12660	0.028348860580661	175230.29712032	30849.702879677
12690	0.026898716488299	175229.47571352	30850.524286477
12720	0.025524470966406	175228.69620641	30851.303793593
12750	0.024222046467113	175227.95709801	30852.042901986
12780	0.022987348850648	175227.25503027	30852.744969735
12810	0.021817285581784	175226.58946892	30853.410531079
12840	0.020708078735812	175225.95703046	30854.042969541
12870	0.019656526569847	175225.35748592	30854.642514077
12900	0.018659555564365	175224.78798603	30855.212013972
12930	0.017712447240747	175224.24657189	30855.753428106
12960	0.016817734865479	175223.7332944	30856.266705596
12990	0.01596770752109	175223.2463982	30856.753601801
13020	0.015161592146871	175222.78364455	30857.216355445
13050	0.014396945980227	175222.34358339	30857.656416606
13080	0.013671704886003	175221.92713055	30858.072869447
13110	0.012983821036228	175221.53031739	30858.469682605
13140	0.012331326863678	175221.1548484	30858.8451516
13170	0.011712317968591	175220.79746725	30859.202532752
13200	0.01112484589521	175220.45735986	30859.542640144
13230	0.01056767629237	175220.13460255	30859.865397455
13260	0.010038986548248	175219.82845756	30860.171542443
13290	0.0095372027217008	175219.53752569	30860.46247431
13320	0.009060793419615	175219.26129814	30860.738701855
13350	0.0086082559711164	175218.99852836	30861.001471638
13380	0.0081800572589948	175218.74891106	30861.251088943
13410	0.0077727546192771	175218.51160672	30861.488393284
13440	0.0073867702449712	175218.28613197	30861.713868027
13470	0.0070198357897997	175218.07243595	30861.927564045
13500	0.0066718171052296	175217.8686361	30862.131363905
13530	0.0063412526181292	175217.67516488	30862.32483512
13560	0.0060273815008249	175217.49174246	30862.508257537
13590	0.0057293933799867	175217.31640997	30862.683590034
13620	0.0054463486773235	175217.14990515	30862.85009485
13650	0.0051777034423449	175216.9920245	30863.007975503
13680	0.0049225403916539	175216.84218288	30863.157817116
13710	0.0046802083330576	175216.69880303	30863.301196968
13740	0.0044497342478945	175216.56381838	30863.43618162
13770	0.0042314330024566	175216.43435421	30863.565645793
13800	0.00402366172479	175216.31239483	30863.687605165
13830	0.0038265073481769	175216.19531995	30863.804680053
13860	0.0036391036922922	175216.08447786	30863.915522143
13890	0.0034610966509739	175215.97864745	30864.021352553
13920	0.0032918940191207	175215.87780328	30864.12219672
13950	0.003130995431304	175215.78286119	30864.217138808
13980	0.002978509565608	175215.69178598	30864.308214019
14010	0.0028333831965265	175215.60506101	30864.394938987
14040	0.0026955429019124	175215.52344949	30864.476550512
14070	0.0025642940203061	175215.44522148	30864.554778518
14100	0.0024399575002283	175215.37078403	30864.629215966
14130	0.0023215121040295	175215.29983187	30864.700168132
14160	0.0022090789945006	175215.2325685	30864.767431499
14190	0.0021021335601315	175215.16772194	30864.832278065
14220	0.0020004881799471	175215.10750545	30864.89249455
14250	0.0019038532741408	175215.04856097	30864.951439034
14280	0.0018119437800796	175214.9941448	30865.005855197
14310	0.0017246284103181	175214.9409752	30865.059024804
14340	0.0016415784346533	175214.89113823	30865.108861767
14370	0.0015626122182323	175214.84397247	30865.156027531
14400	0.0014875143401347	175214.79835855	30865.201641455
14430	0.0014161137388032	175214.75518686	30865.244813138
14460	0.0013482116407002	175214.71448286	30865.285517142
14490	0.0012836309793695	175214.67533069	30865.324669306
14520	0.0012222100939312	175214.63811197	30865.361888028
14550	0.001163790255936	175214.60236877	30865.397631231
14580	0.0011082223760431	175214.56845725	30865.431542753
14610	0.0010553643133616	175214.53630108	30865.463698918
14640	0.0010050811106824	175214.50528972	30865.49471028
14670	0.00095724324109169	175214.47641532	30865.523584683
14700	0.00091173423965172	175214.448991	30865.551009004
14730	0.00086843327945515	175214.42217723	30865.577822767
14760	0.00082723236863154	175214.39655915	30865.603440849
14790	0.00078802969659194	175214.37315435	30865.62684565
14820	0.00075072624039835	175214.34957147	30865.650428534
14850	0.00071522375358228	175214.32820187	30865.671798134
14880	0.00068143833138146	175214.30731562	30865.692684377
14910	0.00064928098604868	175214.28787946	30865.712120538
14940	0.00061867615705518	175214.26867226	30865.731327741
14970	0.00058954704248806	175214.25116954	30865.74883046
15000	0.00056181754114198	175214.23336154	30865.766638464
