"Time"	"convect"	"energy"	"energyRef"
3540	4.0224820944917	189379.24609721	16700.753902795
3570	4.0134569916938	189259.4556032	16820.5443968
3600	4.0044334945596	189139.93151677	16940.068483229
3630	3.9954003120584	189020.67923116	17059.320768839
3660	3.9863469893429	188901.69559178	17178.304408224
3690	3.9772636094218	188782.98003902	17297.019960984
3720	3.9681406947648	188664.53796615	17415.462033846
3750	3.9589690003915	188546.3690934	17533.630906602
3780	3.9497397626366	188428.47418401	17651.525815991
3810	3.9404444124483	188310.85636703	17769.143632968
3840	3.9310746697666	188193.51721979	17886.482780209
3870	3.9216224870907	188076.45732738	18003.542672622
3900	3.9120797321233	187959.68200675	18120.317993247
3930	3.9024388068573	187843.1936747	18236.806325298
3960	3.8926918827596	187726.99347602	18353.006523984
3990	3.8828313557479	187611.08535391	18468.914646093
4020	3.8728494639783	187495.47582102	18584.524178985
4050	3.8627387756668	187380.16480103	18699.83519897
4080	3.8524915800764	187265.15819606	18814.841803939
4110	3.8421003194707	187150.46063617	18929.539363828
4140	3.831557125487	187036.07479256	19043.92520744
4170	3.8208544791155	186922.00720329	19157.992796712
4200	3.8099845067886	186808.26232036	19271.737679645
4230	3.7989392720612	186694.84530806	19385.154691942
4260	3.7877107418957	186581.759092	19498.240907999
4290	3.7762909584045	186469.01504385	19610.984956147
4320	3.7646716365169	186356.61212056	19723.387879437
4350	3.7528444232498	186244.56283867	19835.437161327
4380	3.7408007701811	186132.86844476	19947.131555236
4410	3.7285322988701	186021.53784282	20058.462157176
4440	3.7160301864263	185910.5771385	20169.422861505
4470	3.7032855766957	185799.9946506	20280.005349395
4500	3.6902895555958	185689.79584874	20390.204151264
4530	3.6770333231826	185579.99070538	20500.009294619
4560	3.6635081860983	185470.58619106	20609.413808943
4590	3.6497054206215	185361.58851315	20718.411486849
4620	3.635617492071	185253.00901788	20826.990982119
4650	3.6212376690446	185144.85493023	20935.145069768
4680	3.6065587976273	185037.13573933	21042.864260674
4710	3.5915735231359	184929.86042549	21150.139574514
4740	3.5762744543397	184823.03715494	21256.962845056
4770	3.5606541279823	184716.6756712	21363.324328797
4800	3.5447048226356	184610.78711696	21469.212883035
4830	3.5284184434842	184505.37930231	21574.620697692
4860	3.5117868774421	184400.46560866	21679.534391343
4890	3.4948020309986	184296.05298113	21783.947018873
4920	3.4774554267566	184192.15424148	21887.845758519
4950	3.4597382575227	184088.77946397	21991.220536034
4980	3.4416416623314	183985.9392316	22094.060768398
5010	3.423156774864	183883.6470785	22196.352921504
5040	3.4042745227574	183781.91361314	22298.086386855
5070	3.3849851497136	183680.74890977	22399.251090232
5100	3.3652790784784	183580.16886842	22499.831131579
5130	3.3451467206615	183480.18447914	22599.815520862
5160	3.3245781615079	183380.80889439	22699.191105608
5190	3.3035627732091	183282.05404558	22797.945954416
5220	3.2820901771706	183183.93484055	22896.065159448
5250	3.2601500651169	183086.46417741	22993.535822588
5280	3.2377317394095	182989.65640432	23090.343595678
5310	3.2148234997688	182893.52859152	23186.47140848
5340	3.1914144482005	182798.0896939	23281.910306097
5370	3.1674935746321	182703.36153895	23376.638461053
5400	3.1430492766841	182609.35496401	23470.645035991
5430	3.118069396134	182516.08630161	23563.913698388
5460	3.0925429865266	182423.57366497	23656.426335026
5490	3.0664588630635	182331.83257257	23748.167427435
5520	3.0398047573272	182240.8811378	23839.1188622
5550	3.0125712052903	182150.73373417	23929.266265834
5580	2.98474856068	182061.4097979	24018.590202102
5610	2.9563268125367	181972.92690794	24107.073092062
5640	2.9273013232277	181885.30246512	24194.697534883
5670	2.8976685199622	181798.55432845	24281.445671552
5700	2.8674284800352	181712.70241734	24367.297582663
5730	2.8365909322516	181627.76380215	24452.236197851
5760	2.8051705885885	181543.75458647	24536.245413526
5790	2.7731993959427	181460.69311245	24619.306887547
5820	2.740726413638	181378.59823118	24701.401768819
5850	2.7078284174334	181297.47795623	24782.52204377
5880	2.6746144581631	181217.34706822	24862.652931776
5910	2.6412372394519	181138.21365724	24941.786342763
5940	2.6079012229472	181060.07772331	25019.922276693
5970	2.5748530477625	180982.93697678	25097.063023223
6000	2.5423541021417	180906.77615375	25173.223846253
6030	2.5106293796319	180831.57541083	25248.424589169
6060	2.4797786514647	180757.30818874	25322.691811263
6090	2.4497810792134	180683.95204938	25396.047950617
6120	2.4206036066413	180611.47674462	25468.523255379
6150	2.392213680568	180539.86227875	25540.137721245
6180	2.364580819141	180469.08499245	25610.915007547
6210	2.3376750444217	180399.12053972	25680.879460284
6240	2.3114677439659	180329.95258789	25750.047412106
6270	2.2859308803705	180261.55648563	25818.443514375
6300	2.2610374131612	180193.91419598	25886.085804021
